Codigo,Fabricante,Descricao dos Produtos,UN,EAN/GTIN,Quantidade,Valor,Contar Nome,Contar Barcode,EAN SEARCH,TÍTULO
21885,RIO CHENS,ABRA�ADEIRA NYLON 100P�S PRETA 4.8X300,UN-UN,7899206170326,3,"33,90",1,1,https://www.ean-search.org/?q=7899206170326,
10696,ABRACADEIRAS,ABRA�ADEIRA NYLON 2.5X100MM PRETA,PC-PC,SEM GTIN,,"1,90",1,,,
10697,ABRACADEIRAS,ABRA�ADEIRA NYLON 2.5X160MM PRETA,PC-PC,SEM GTIN,,"2,90",1,,,
10698,ABRACADEIRAS,ABRA�ADEIRA NYLON 3.5X200 PRETA,PC-PC,SEM GTIN,,"3,90",1,,,
14977,INTERNEED,ABRA�ADEIRA NYLON 4.8 X 200MM C/100,UN-UN,SEM GTIN,,"12,90",1,,,
11855,BRASFORT,ABRA�ADEIRA NYLON 4.8MX400MM BRANCO,PC-PC,SEM GTIN,,"39,90",1,,,
14910,BRASFORT,ABRA�ADEIRA NYLON 4.8X200MM PT,PC-PC,7898094338696,23,"15,90",1,1,https://www.ean-search.org/?q=7898094338696,
14911,BRASFORT,ABRA�ADEIRA NYLON 4.8X300MM PT,UN-UN,SEM GTIN,,"23,90",1,,,
4448,BRASFORT,ABRA�ADEIRA NYLON 7.6X250MM PT BRASFORT,PC-PC,7898094338795,,"18,90",1,1,https://www.ean-search.org/?q=7898094338795,
4479,BRASFORT,ABRA�ADEIRA NYLON 7.6X400 BR BRASFORT,UN-UN,SEM GTIN,,"31,90",1,,,
12998,FERTAK TOOLS,ABRA�ADEIRA NYLON BRANCA 3.5X140 100P�S,UN-UN,7899095401167,,"7,90",1,1,https://www.ean-search.org/?q=7899095401167,
12999,FERTAK TOOLS,ABRA�ADEIRA NYLON BRANCA 3.6X200 100P�S,UN-UN,7899095407640,91,"11,90",1,1,https://www.ean-search.org/?q=7899095407640,
13000,FERTAK TOOLS,ABRA�ADEIRA NYLON BRANCA 3.6X250,UN-UN,7899095407657,1,"14,90",1,1,https://www.ean-search.org/?q=7899095407657,
13001,FERTAK TOOLS,ABRA�ADEIRA NYLON PRETA 3.5X140 100P�S,UN-UN,7899095405820,,"7,90",1,1,https://www.ean-search.org/?q=7899095405820,
13002,FERTAK TOOLS,ABRA�ADEIRA NYLON PRETA 3.6X200 100P�S,UN-UN,7899095407961,,"11,90",1,1,https://www.ean-search.org/?q=7899095407961,
13003,FERTAK TOOLS,ABRA�ADEIRA NYLON PRETA 3.6X250 100P�S,UN-UN,7899095407978,50,"14,90",1,1,https://www.ean-search.org/?q=7899095407978,
14912,ABRACADEIRAS,ABRA�ADEIRA NYLON PRETA 4.8X400MM,UN-UN,SEM GTIN,,"39,90",1,,,
8264,RACUIA/TERUYA,ABRA�ADEIRA P/ANTENA DE TV,UN-UN,SEM GTIN,25,"3,90",1,,,
22467,RIO CHENS,ABRA�ADEIRA ROSCA S/FIM 1 POLEGADA C/2,UN-UN,7899206172566,44,"1,90",1,1,https://www.ean-search.org/?q=7899206172566,
11298,RACUIA/TERUYA,ABRA�ADEIRA S/FIM 1/2X5/8 C/2,UN-UN,SEM GTIN,903,"4,50",1,,,
8593,ABRACADEIRAS,ABRA�ADEIRA S/FIM 1X1 1/2 INCA 14MM 2UND,UN-UN,7893537001083,124,"16,50",1,1,https://www.ean-search.org/?q=7893537001083,
11300,RACUIA/TERUYA,ABRA�ADEIRA S/FIM 2X2.1/2 C/2,UN-UN,SEM GTIN,909,"21,00",1,,,
11299,RACUIA/TERUYA,ABRA�ADEIRA S/FIM 3/4X1 C/2,UN-UN,7893537012010,57,"12,90",1,1,https://www.ean-search.org/?q=7893537012010,
13224,RACUIA/TERUYA,ABRA�ADEIRA S/FIM 3/8X1/2 C/2,UN-UN,7893537011983,1728,"4,90",1,1,https://www.ean-search.org/?q=7893537011983,
11301,RACUIA/TERUYA,ABRA�ADEIRA S/FIM 3X3.1/2 C/2,UN-UN,SEM GTIN,136,"23,90",1,,,
863,RACUIA/TERUYA,ABRA�ADEIRA S/FIM 5/16X3/8,UN-UN,7893537001106,59,"3,90",1,1,https://www.ean-search.org/?q=7893537001106,
13955,RACUIA/TERUYA,ABRA�ADEIRA S/FIM 5/8X3/4 2UND,PC-PC,7893537012003,339,"5,50",1,1,https://www.ean-search.org/?q=7893537012003,
494,ANDALUZ,ABRA�ADEIRA TIPO COPO 1,UN-UN,7898939520354,583,"5,90",1,1,https://www.ean-search.org/?q=7898939520354,
496,ANDALUZ,ABRA�ADEIRA TIPO COPO 1.1/2,UN-UN,SEM GTIN,121,"6,90",1,,,
495,ANDALUZ,ABRA�ADEIRA TIPO COPO 1.1/4,UN-UN,SEM GTIN,5,"6,50",1,,,
492,ANDALUZ,ABRA�ADEIRA TIPO COPO 1/2,UN-UN,7898939520330,100,"4,90",1,1,https://www.ean-search.org/?q=7898939520330,
497,ANDALUZ,ABRA�ADEIRA TIPO COPO 2,UN-UN,SEM GTIN,110,"7,50",1,,,
457,ANDALUZ,ABRA�ADEIRA TIPO COPO 2.1/2,UN-UN,7897717303554,60,"3,90",1,1,https://www.ean-search.org/?q=7897717303554,
458,ANDALUZ,ABRA�ADEIRA TIPO COPO 3,UN-UN,SEM GTIN,26,"7,90",1,,,
493,ANDALUZ,ABRA�ADEIRA TIPO COPO 3/4,UN-UN,SEM GTIN,200,"5,50",1,,,
465,ANDALUZ,ABRA�ADEIRA TIPO COPO 4,UN-UN,SEM GTIN,21,"5,90",1,,,
485,ANDALUZ,ABRA�ADEIRA TIPO U 1,UN-UN,7898939520057,1000,"1,50",1,1,https://www.ean-search.org/?q=7898939520057,
487,ANDALUZ,ABRA�ADEIRA TIPO U 1.1/2,UN-UN,SEM GTIN,61,"1,90",1,,,
486,ANDALUZ,ABRA�ADEIRA TIPO U 1.1/4,UN-UN,SEM GTIN,8,"1,60",1,,,
483,ANDALUZ,ABRA�ADEIRA TIPO U 1/2,UN-UN,SEM GTIN,42,"0,80",1,,,
488,ANDALUZ,ABRA�ADEIRA TIPO U 2,UN-UN,7898939520088,26,"2,50",1,1,https://www.ean-search.org/?q=7898939520088,
489,ANDALUZ,ABRA�ADEIRA TIPO U 2.1/2,UN-UN,SEM GTIN,66,"3,20",1,,,
490,ANDALUZ,ABRA�ADEIRA TIPO U 3,UN-UN,SEM GTIN,24,"3,50",1,,,
484,ANDALUZ,ABRA�ADEIRA TIPO U 3/4,UN-UN,SEM GTIN,-4,"1,30",1,,,
491,ANDALUZ,ABRA�ADEIRA TIPO U 4,UN-UN,SEM GTIN,35,"4,90",1,,,
14975,INTERNEED,ABRA�ADEIRAS 3.6X200MM C/100,UN-UN,SEM GTIN,,"7,90",1,,,
14979,INTERNEED,ABRA�ADEIRAS DE NYLON 4.8X400MM C/100,PC-PC,SEM GTIN,,"19,90",1,,,
10092,ATLAS,ABRE TRINCA 375,UN-UN,7896380101481,8,"24,50",1,1,https://www.ean-search.org/?q=7896380101481,
6996,LIDER PAULI,ABRIDOR,UN-UN,7898081820654,148,"1,50",1,1,https://www.ean-search.org/?q=7898081820654,
17086,GLOBAL ATACADO,ABRIDOR COMBIN+ABRID GARRAFA,UN-UN,SEM GTIN,24,"5,50",1,,,
2812,VIEL,ABRIDOR COMBINADO LATA/GARRAFA,UN-UN,7896835231039,105,"3,90",1,1,https://www.ean-search.org/?q=7896835231039,
16204,KEHOME,ABRIDOR DE COCO INOX KE HOME,UN-UN,7898545662301,12,"16,50",1,1,https://www.ean-search.org/?q=7898545662301,
14943,ASSESSOLAR,ABRIDOR DE GARRAFA,UN-UN,7896321705167,46,"2,50",1,1,https://www.ean-search.org/?q=7896321705167,
17885,GLOBAL ATACADO,ABRIDOR DE GARRAFA INOX,UN-UN,SEM GTIN,1,"3,50",1,,,
16866,KEHOME,ABRIDOR DE GARRAFA METAL,UN-UN,7898545643355,,"13,90",1,1,https://www.ean-search.org/?q=7898545643355,
2800,VIEL,ABRIDOR DE GARRAFAS REFORCADO VIEL,UN-UN,7896835231015,2,"2,50",1,1,https://www.ean-search.org/?q=7896835231015,
2986,METALURGICA ROA,ABRIDOR DE LATA E GARRAFA,UN-UN,SEM GTIN,,"1,00",1,,,
9821,KEHOME,ABRIDOR DE LATA KEHOME,UN-UN,7899206125579,2,"6,90",1,1,https://www.ean-search.org/?q=7899206125579,
11411,RACUIA/TERUYA,ABRIDOR DE LATA/GARRAFA INOX,UN-UN,SEM GTIN,3,"2,10",1,,,
554,KEHOME,ABRIDOR DE LATA/GARRAFA INOX KEHOME,UN-UN,7898545640811,1,"3,90",1,1,https://www.ean-search.org/?q=7898545640811,
12638,RACUIA/TERUYA,ABRIDOR DE LATA/GARRAFA ZINC METAL,UN-UN,SEM GTIN,122,"2,50",1,,,
15073,FWB,ABRIDOR DE VINHO,UN-UN,SEM GTIN,,"14,90",2,,,
15080,FWB,ABRIDOR DE VINHO,UN-UN,7899600901397,1,"7,50",2,1,https://www.ean-search.org/?q=7899600901397,
7635,ARR,ABRIDOR DUPLA A�AO,UN-UN,,1,"8,90",1,,,
5278,GLOBAL ATACADO,ABRIDOR LATA/GARRAFA,UN-UN,7898379460661,6,"5,50",1,1,https://www.ean-search.org/?q=7898379460661,
18127,KEHOME,ABRIDOR MULTIUSO COLLOR,UN-UN,7898545645397,14,"16,90",1,1,https://www.ean-search.org/?q=7898545645397,
8940,IMPORIENTE COMERCIO,ABRIDOR P/GARRAFA DE VINHO A PILHA,UN-UN,7899386513784,,"45,90",1,1,https://www.ean-search.org/?q=7899386513784,
17002,VITALEX,ABS=BASCULANTE CORTADOR PEQUENO,UN-UN,SEM GTIN,,"6,50",1,,,
1883,DEXCO,ACABA P/VALV HIDRA MAX CRO 1.1/4 1.1/2,UN-UN,7894200028208,3,"119,00",1,1,https://www.ean-search.org/?q=7894200028208,
8108,DEXCO,ACABAM ASPEM P/REG 1.1/4-1.1/2,UN-UN,SEM GTIN,,"41,00",1,,,
2230,FABRIMAR,ACABAM DIGIT LINE CR T3,UN-UN,7891506001881,1,"99,00",1,1,https://www.ean-search.org/?q=7891506001881,
2214,FABRIMAR,ACABAM DIGITAL LINE CR T1,UN-UN,7891506075608,3,"65,00",1,1,https://www.ean-search.org/?q=7891506075608,
1885,DEXCO,ACABAM HIDR MAX BEGE,UN-UN,7894200029427,1,"53,00",1,1,https://www.ean-search.org/?q=7894200029427,
1887,DEXCO,ACABAM HIDRA MAX ACETIN/ONIX,UN-UN,SEM GTIN,7,"74,90",1,,,
2193,FABRIMAR,ACABAM OGGI 1/2X3/4 T1,UN-UN,7891506019800,2,"48,90",1,1,https://www.ean-search.org/?q=7891506019800,
2194,FABRIMAR,ACABAM OGGI T3,UN-UN,7891506021506,1,"64,90",1,1,https://www.ean-search.org/?q=7891506021506,
1695,DOCOL,ACABAM P/VALV BEGE,UN-UN,7891461031909,,"59,00",1,1,https://www.ean-search.org/?q=7891461031909,
1694,DOCOL,ACABAM P/VALV CINZA,UN-UN,7891461031893,,"59,00",1,1,https://www.ean-search.org/?q=7891461031893,
1693,DOCOL,ACABAM P/VALV GELO,UN-UN,7891461031886,,"59,00",1,1,https://www.ean-search.org/?q=7891461031886,
2177,FABRIMAR,ACABAM SQUADRA T1,UN-UN,SEM GTIN,1,"68,00",1,,,
1917,DEXCO,ACABAM TARGA P/REG 1/2-3/4,UN-UN,SEM GTIN,,"36,90",1,,,
16630,PERLEX (TRADICAO),ACABAM TIPO MOLDURA C/3 MTS BR,UN-UN,SEM GTIN,22,"36,50",1,,,
8870,PERLEX (TRADICAO),ACABAM TIPO MOLDURA C/3 MTS MM,UN-UN,SEM GTIN,33,"36,50",1,,,
16433,PERLEX (TRADICAO),ACABAM TIPO U C/3 MTS 8833MM,UN-UN,SEM GTIN,20,"33,50",1,,,
13261,DOCOL,ACABAM VD SALVA AGUA BOX GP,UN-UN,7891461962098,,"75,00",1,1,https://www.ean-search.org/?q=7891461962098,
11888,FABRIMAR,ACABAMENT ADAGIO T3 FABRIM,UN-UN,SEM GTIN,,"59,00",1,,,
2252,FABRIMAR,ACABAMENT AQUARIUS T1,UN-UN,7891506075554,11,"65,00",1,1,https://www.ean-search.org/?q=7891506075554,
2205,FABRIMAR,ACABAMENT ASCOT T1,UN-UN,7891506075561,3,"62,00",1,1,https://www.ean-search.org/?q=7891506075561,
10906,FABRIMAR,ACABAMENT CAPRICE CR A1C T1,UN-UN,0000000000000,,"51,00",1,1,https://www.ean-search.org/?q=0000000000000,
2244,FABRIMAR,ACABAMENT CAPRICE T1,UN-UN,SEM GTIN,,"51,00",1,,,
2251,FABRIMAR,ACABAMENT CAPRICE T2,UN-UN,SEM GTIN,,"71,90",1,,,
2245,FABRIMAR,ACABAMENT CAPRICE T3,UN-UN,SEM GTIN,3,"93,50",1,,,
2156,FABRIMAR,ACABAMENT CORES P/VALVULA BEGE,UN-UN,7891506022695,3,"45,00",1,1,https://www.ean-search.org/?q=7891506022695,
19029,FABRIMAR,ACABAMENT CORES P/VALVULA CINZA,UN-UN,7891506078104,2,"45,00",1,1,https://www.ean-search.org/?q=7891506078104,
2154,FABRIMAR,ACABAMENT CROMADO P/VALVULA,UN-UN,7891506066095,,"99,90",1,1,https://www.ean-search.org/?q=7891506066095,
2215,FABRIMAR,ACABAMENT DIG LINE T2,UN-UN,7891506001874,3,"72,00",1,1,https://www.ean-search.org/?q=7891506001874,
1829,DEXCO,ACABAMENT HIDRA LUXO CROM,UN-UN,SEM GTIN,,"95,00",1,,,
1828,DEXCO,ACABAMENT MASTER,UN-UN,SEM GTIN,,"99,00",1,,,
2204,FABRIMAR,ACABAMENT OGGI T2,UN-UN,7891506019886,,"46,90",1,1,https://www.ean-search.org/?q=7891506019886,
1849,DEXCO,ACABAMENT P/REG ASPEN 1/2-3/4-1,UN-UN,7894200139836,2,"59,00",1,1,https://www.ean-search.org/?q=7894200139836,
4298,HPLLL,ACABAMENTO ABS P/REGISTRO C23,UN-UN,7898247877409,6,"19,50",1,1,https://www.ean-search.org/?q=7898247877409,
1666,HPLLL,ACABAMENTO ABS P/REGISTRO C50,PC-PC,7898247877423,,"14,90",1,1,https://www.ean-search.org/?q=7898247877423,
2263,FABRIMAR,ACABAMENTO AQUARIU T2,UN-UN,7891506079675,4,"77,00",1,1,https://www.ean-search.org/?q=7891506079675,
2206,FABRIMAR,ACABAMENTO ASCOT 1.1/4X1.1/2 T3,UN-UN,7891506025108,8,"73,00",1,1,https://www.ean-search.org/?q=7891506025108,
11516,CENSI,ACABAMENTO CENSI CROMADO ABS,UN-UN,7898128472730,3,"105,00",1,1,https://www.ean-search.org/?q=7898128472730,
22378,DELTA,ACABAMENTO COMP.P/REGISTRO C-23 ABS CROM,UN-UN,7899074719016,,"14,50",1,1,https://www.ean-search.org/?q=7899074719016,
4359,CENSI,ACABAMENTO COMPLETO HIDRA LUXO ABS,UN-UN,7898128471061,3,"95,00",1,1,https://www.ean-search.org/?q=7898128471061,
1692,DOCOL,ACABAMENTO DA VALVULA CROMADA,UN-UN,7891461031671,-1,"124,50",1,1,https://www.ean-search.org/?q=7891461031671,
1601,MONTANA,ACABAMENTO ELEGANCE BRANCO,UN-UN,SEM GTIN,,"59,90",1,,,
7686,MONTANA,ACABAMENTO ELEGANCE CROMADO,UN-UN,7898241153271,7,"99,00",1,1,https://www.ean-search.org/?q=7898241153271,
22271,FABRIMAR,ACABAMENTO FLUX VALVULA DESCARGA CROMADO,UN-UN,,5,"65,00",1,,,
1665,HPLLL,ACABAMENTO METAL P/REGISTRO C50,PC-PC,7898247878246,1,"25,90",1,1,https://www.ean-search.org/?q=7898247878246,
8122,CENSI,ACABAMENTO ORIENTE CROMADO ABS,UN-UN,7898128472662,2,"95,00",1,1,https://www.ean-search.org/?q=7898128472662,
20654,PEVILON,ACABAMENTO P/LAVATORIO CROMADO 1500,UN-UN,7898275068879,22,"23,50",1,1,https://www.ean-search.org/?q=7898275068879,
1800,DEXCO,ACABAMENTO P1/2 3/4 E REGISTRO PRESSAO,UN-UN,SEM GTIN,,"36,90",1,,,
22048,CENSI,ACABAMENTO PLUG P/LAVATORIO BIDE 1/2,UN-UN,,30,"22,50",1,,,
2213,FABRIMAR,ACABAMENTO REG GAVETA ASCOT T2 FABRI 1/2,UN-UN,7891506024934,3,"67,00",1,1,https://www.ean-search.org/?q=7891506024934,
22393,GLOBAL PLAST,ACABAMENTO REG.MONACO COMP DECA CROMAD,UN-UN,7898479281876,7,"14,50",1,1,https://www.ean-search.org/?q=7898479281876,
2253,FABRIMAR,ACABAMENTO REGIST AQUARIUS T3 11/4 11/2,UN-UN,7891506079743,,"63,90",1,1,https://www.ean-search.org/?q=7891506079743,
15656,PEVILON,ACABAMENTO REGISTRO C23 3/4 CROM,UN-UN,7898414952212,3,"16,50",1,1,https://www.ean-search.org/?q=7898414952212,
15655,PEVILON,ACABAMENTO REGISTRO C50 3/4 CROM,UN-UN,7898414951895,3,"35,50",1,1,https://www.ean-search.org/?q=7898414951895,
2238,FABRIMAR,ACABAMENTO UNIVERSAL ELLA 1/2 3/4 1 CR,UN-UN,7891506075745,1,"49,00",1,1,https://www.ean-search.org/?q=7891506075745,
2201,FABRIMAR,ACABAMENTO VALV FLUX BR FABRIMAR,UN-UN,7891506078098,5,"45,00",1,1,https://www.ean-search.org/?q=7891506078098,
2155,FABRIMAR,ACABAMENTO VALV FLUX CR/PR FABRIMAR,UN-UN,SEM GTIN,7,"52,50",1,,,
2302,ASTRA,ACABAMENTO VALVULA DESCARGA CROMADA,UN-UN,SEM GTIN,,"39,00",1,,,
1884,DEXCO,ACABAMETO P/VALVULA HIDRA MAX BRANCO,UN-UN,7894200027614,3,"53,00",1,1,https://www.ean-search.org/?q=7894200027614,
1886,DEXCO,ACABAMETO P/VALVULA HIDRA MAX CINZA,UN-UN,7894200027638,1,"53,00",1,1,https://www.ean-search.org/?q=7894200027638,
6474,ARCOM,ACEDELCO CERA LIMPADORA 200GR,UN-UN,7895291051236,11,"18,90",1,1,https://www.ean-search.org/?q=7895291051236,
6077,ASSESSOLAR,ACENDEDOR A GAS P/FOGAO,UN-UN,7898918886051,9,"14,90",1,1,https://www.ean-search.org/?q=7898918886051,
50,KR INDUSTRIAL,ACENDEDOR AUTO STAR LUXO 110V,UN-UN,SEM GTIN,,"10,50",1,,,
5886,CHERUBINO,ACENDEDOR DE CARVAO 700W 127V,UN-UN,7891651000135,,"69,90",1,1,https://www.ean-search.org/?q=7891651000135,
22354,RESISWAL LTDA,ACENDEDOR DE CARVAO 800W 127W,UN-UN,,5,"75,00",1,,,
17322,COMERCIAL LEY IMP EX,ACENDEDOR DE FOGAO,UN-UN,7899052142027,,"5,90",1,1,https://www.ean-search.org/?q=7899052142027,
18880,GLOBAL ATACADO,ACENDEDOR DE FOGAO RECAR C/2,UN-UN,7898918886211,12,"17,50",1,1,https://www.ean-search.org/?q=7898918886211,
13062,ASSESSOLAR,ACENDEDOR FOGAO 8619,UN-UN,7898918886198,,"14,90",1,1,https://www.ean-search.org/?q=7898918886198,
19711,GLOBAL ATACADO,ACENDEDOR FOGAO A GAS,UN-UN,7898918886259,12,"10,90",1,1,https://www.ean-search.org/?q=7898918886259,
21928,TECIDOS E ARMA,ACENDEDOR FOGAO LUME SORTIDOS,UN-UN,7898409910517,3,"10,90",1,1,https://www.ean-search.org/?q=7898409910517,
21776,ASSESSOLAR,ACENDEDOR FOGAO S/GAS N/DESTINADO,UN-UN,,,"6,90",1,,,
11467,SAINTS,ACENDEDOR LUME CARTELA,UN-UN,7898409911644,15,"12,50",1,1,https://www.ean-search.org/?q=7898409911644,
21164,CHINATOWN,ACENDEDOR P/FOGAO,UN-UN,7898409910562,,"10,90",1,1,https://www.ean-search.org/?q=7898409910562,
6270,GLOBAL ATACADO,ACENDEDOR P/FOGOES,UN-UN,SEM GTIN,11,"9,90",1,,,
47,KR INDUSTRIAL,ACENDEDOR PISTOLINHA-ARR,UN-UN,7891651000050,50,"11,90",1,2,https://www.ean-search.org/?q=7891651000050,
7845,PEVILON,ACESSORIO P/BANHEIRO TURIM C/5P�S,UN-UN,7898496666199,3,"55,00",1,1,https://www.ean-search.org/?q=7898496666199,
2271,FABRIMAR,ACIONAD 1510B 1/2 X 3/4 VOLAN PVC,UN-UN,SEM GTIN,,"13,90",1,,,
8118,CENSI,ACIONADOR COMP P/VALV DESC ORIENTE ANTIG,UN-UN,7898128472846,9,"95,00",1,1,https://www.ean-search.org/?q=7898128472846,
8117,CENSI,ACIONADOR COMP P/VALV DESC ORIENTE ATUAL,UN-UN,7898128472839,10,"53,00",1,1,https://www.ean-search.org/?q=7898128472839,
2438,CENSI,ACIONADOR COMPLETO P/HIDRA LUXO,UN-UN,7898128471818,2,"37,90",1,1,https://www.ean-search.org/?q=7898128471818,
5550,CENSI,ACIONADOR CX ACOPLADA ETERNIT C/CORRENT,UN-UN,7898128478732,5,"37,90",1,1,https://www.ean-search.org/?q=7898128478732,
17550,CENSI,ACIONADOR P/CAIXA ACOPLADA DUAL,UN-UN,7898128477827,6,"49,00",1,1,https://www.ean-search.org/?q=7898128477827,
22387,GLOBAL PLAST,ACIONADOR SUP.UNIV 2X1 BR 31X45 45X65,UN-UN,7898479252289,24,"7,50",1,1,https://www.ean-search.org/?q=7898479252289,
1609,MONTANA,ACIONAMENTO C/PROLONGAD MONTAFLUX,UN-UN,7898241153127,5,"16,90",1,1,https://www.ean-search.org/?q=7898241153127,
7702,ASTRA,ACIONAMENTO LATERAL EMBUTIDO CROM ASTRA,UN-UN,7891222126493,11,"49,90",1,1,https://www.ean-search.org/?q=7891222126493,
2400,ASTRA,ACIONAMENTO P/CX DE DESCARGA LATERAL KA,UN-UN,7891222043479,9,"39,90",1,1,https://www.ean-search.org/?q=7891222043479,
1611,MONTANA,ACIONAMENTO STANDARD MONTAFLUX,UN-UN,7898241153035,10,"37,50",1,1,https://www.ean-search.org/?q=7898241153035,
15570,GYMIS,ACOPL WALITA CONFORT,UN-UN,7896483012554,20,"17,90",1,1,https://www.ean-search.org/?q=7896483012554,
15568,GYMIS,ACOPL WALITA ROMA/FIREN C/BUCHA,UN-UN,7896483000292,7,"17,90",1,1,https://www.ean-search.org/?q=7896483000292,
16041,REDE ELETRICA,ACOPLADOR 2P+T 16A 220V IP44 WEG,UN-UN,SEM GTIN,,"39,00",1,,,
19948,REDE ELETRICA,ACOPLADOR 2P+T 32A 220V,UN-UN,SEM GTIN,,"31,90",1,,,
15569,GYMIS,ACOPLAM BLACK E DECKER NOVO,UN-UN,SEM GTIN,3,"17,90",1,,,
15573,GYMIS,ACOPLAM WALITA GAMA DELTA,UN-UN,SEM GTIN,,"17,90",1,,,
7382,RAMADA,ACOPLAMENT CIRC 88 BRANCO,UN-UN,SEM GTIN,,"6,90",1,,,
15564,GYMIS,ACOPLAMENT WALITA RI 2044 BRANCO,UN-UN,7896483020122,,"22,90",1,1,https://www.ean-search.org/?q=7896483020122,
15565,GYMIS,ACOPLAMENT WALITA RI 2044 CINZA,UN-UN,SEM GTIN,,"22,90",1,,,
15567,GYMIS,ACOPLAMENT WALITA RI 2044 PRETO,UN-UN,7896483020986,8,"22,90",1,1,https://www.ean-search.org/?q=7896483020986,
7367,RAMADA,ACOPLAMENTO CIRCULAR 88 BEGE,UN-UN,,7,"1,00",1,,,
11320,RAMADA,ACOPLAMENTO CIRCULAR TIGRE,UN-UN,7897613373750,7,"17,50",1,1,https://www.ean-search.org/?q=7897613373750,
20341,GYMIS,ACOPLAMENTO WALITA CONFORT PTO,UN-UN,SEM GTIN,,"14,90",1,,,
20826,ASSESSOLAR,ACQUA SOFT,UN-UN,7896321705198,,"2,90",1,1,https://www.ean-search.org/?q=7896321705198,
15879,RIO CORAL DIST DE MA,ACRILICO SOL E CHUVA 18LTS,LT-LT,SEM GTIN,,"269,00",1,,,
2069,MEXICHEM,ADAPT AUT AJUST SOLD 20 X 1/2,UN-UN,7891960758451,30,"21,90",1,1,https://www.ean-search.org/?q=7891960758451,
2070,MEXICHEM,ADAPT AUT AJUST SOLD 25 X 3/4,UN-UN,7891960756716,32,"24,90",1,1,https://www.ean-search.org/?q=7891960756716,
2071,MEXICHEM,ADAPT AUT AJUST SOLD 32 X 1�,UN-UN,7891960756693,23,"38,50",1,1,https://www.ean-search.org/?q=7891960756693,
2072,MEXICHEM,ADAPT AUT AJUST SOLD 40 X 1.1/4,UN-UN,7891960760973,1,"52,00",1,1,https://www.ean-search.org/?q=7891960760973,
2073,MEXICHEM,ADAPT AUT AJUST SOLD 50 X 1.1/2,UN-UN,7891960760980,14,"55,00",1,1,https://www.ean-search.org/?q=7891960760980,
2074,MEXICHEM,ADAPT AUT AJUST SOLD 60 X 2,UN-UN,7891960760997,17,"95,00",1,1,https://www.ean-search.org/?q=7891960760997,
19493,MEXICHEM,ADAPT AUTO AJUST ROSC 1.1/2,UN-UN,7891960113052,4,"39,90",1,1,https://www.ean-search.org/?q=7891960113052,
13294,MEXICHEM,ADAPT AUTO AJUST ROSC 1/2,UN-UN,7891960113014,7,"12,90",1,1,https://www.ean-search.org/?q=7891960113014,
13295,MEXICHEM,ADAPT AUTO AJUST ROSC 3/4,UN-UN,7891960113021,5,"18,50",1,1,https://www.ean-search.org/?q=7891960113021,
15623,SAINTS,ADAPT BORB ZAMAK RFC C/ANEL 30,UN-UN,SEM GTIN,,"4,50",1,,,
7499,RAMADA,ADAPT CONDULETE TOP 1/2 TIGRE,UN-UN,7899349144321,,"0,80",1,1,https://www.ean-search.org/?q=7899349144321,
6086,MEXICHEM,ADAPT CURTO SOLD 40 X 1.1/2,UN-UN,SEM GTIN,4,"9,50",1,,,
6085,MEXICHEM,ADAPT CURTO SOLD 50 X 1.1/4,UN-UN,7891960846585,12,"6,90",1,1,https://www.ean-search.org/?q=7891960846585,
6560,MEXICHEM,ADAPT DE REDUC INT 1/2 X 3/8,UN-UN,7891960100106,2,"3,50",1,1,https://www.ean-search.org/?q=7891960100106,
16981,MEXICHEM,ADAPT P/MAQ DE LAVAR ROUP/LOUC,UN-UN,7891960008686,,"11,90",1,1,https://www.ean-search.org/?q=7891960008686,
7500,RAMADA,ADAPT REDUC COND TOP 1X3/4,UN-UN,7899349144352,100,"0,80",1,1,https://www.ean-search.org/?q=7899349144352,
15273,MEXICHEM,ADAPT REDUC INT 3/4 X 1/2,UN-UN,7891960100113,3,"3,90",1,1,https://www.ean-search.org/?q=7891960100113,
7073,RAMADA,"ADAPT ROSC C/ANEL P/CX 1""",UN-UN,7897613320044,5,"26,50",1,1,https://www.ean-search.org/?q=7897613320044,
7075,RAMADA,"ADAPT ROSC C/ANEL P/CX 1.1/2""",UN-UN,7897613320068,4,"105,00",1,1,https://www.ean-search.org/?q=7897613320068,
7074,RAMADA,"ADAPT ROSC C/ANEL P/CX 1.1/4""",UN-UN,7897613320051,10,"62,50",1,1,https://www.ean-search.org/?q=7897613320051,
7071,RAMADA,"ADAPT ROSC C/ANEL P/CX 1/2""",UN-UN,7897613320020,8,"32,50",1,1,https://www.ean-search.org/?q=7897613320020,
7076,RAMADA,"ADAPT ROSC C/ANEL P/CX 2""",UN-UN,7897613320075,2,"75,00",1,1,https://www.ean-search.org/?q=7897613320075,
7072,RAMADA,"ADAPT ROSC C/ANEL P/CX 3/4""",UN-UN,7897613320037,10,"35,90",1,2,https://www.ean-search.org/?q=7897613320037,
2832,JACKWALL,ADAPTAD 1/2BSP(E) XAP TM 3/8,UN-UN,SEM GTIN,1,"13,90",1,,,
2836,JACKWALL,ADAPTAD 1/2BSP(I) XAR TM 3/8,UN-UN,SEM GTIN,10,"24,50",1,,,
6559,MEXICHEM,ADAPTAD INTER 1/2,UN-UN,7891960100014,6,"1,50",1,1,https://www.ean-search.org/?q=7891960100014,
